                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                0.93915,                0.73467,                 1.2581,                0.95721,                0.96238,                0.98482,                0.77673,                0.85082,                0.40621,                 1.2376,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.95459,                0.74934,                 1.2619,                0.95646,                0.96019,                0.98668,                0.76874,                0.87472,                0.40132,                 1.2562,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.93274,                0.71612,                 1.2454,                0.91895,                0.94907,                0.97578,                 0.7637,                0.86048,                0.44114,                 1.2527,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.94143,                 0.7569,                 1.2587,                0.94275,                0.96477,                0.98408,                0.76825,                0.85078,                0.40717,                 1.2574,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.94113,                0.74136,                 1.2547,                 0.9485,                0.95702,                0.98271,                0.75548,                 0.8693,                  0.411,                  1.283,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.94821,                0.73819,                 1.2646,                0.94939,                0.95023,                0.98208,                0.76688,                0.86265,                0.40974,                 1.2559,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                 0.9327,                0.73251,                 1.2499,                0.94666,                0.95357,                0.98208,                 0.7599,                 0.8683,                0.41745,                 1.2757,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                 0.9245,                0.72207,                 1.2561,                0.90493,                0.92883,                0.97305,                0.75939,                 0.8706,                0.47385,                 1.2594,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.93468,                0.72901,                 1.2638,                0.96018,                0.95028,                0.98466,                 0.7678,                0.86481,                0.40355,                 1.2558,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.92574,                0.72097,                 1.2494,                0.95947,                0.96663,                0.98592,                0.76797,                0.85977,                0.38637,                 1.2543,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.83526,                0.61784,                 1.2134,                0.95607,                0.95461,                0.98283,                0.77178,                0.87973,                0.42956,                 1.2476,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.82025,                0.58477,                  1.204,                0.94794,                0.95019,                 0.9813,                0.77434,                0.87321,                0.42918,                 1.2497,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                0.80505,                0.57092,                 1.1879,                0.95484,                0.93727,                 0.9795,                0.76543,                0.87925,                0.42674,                 1.2716,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                0.81236,                0.56617,                 1.2023,                0.93161,                0.92668,                0.97294,                0.76486,                0.86349,                0.45171,                 1.2577,             2.9561e-05,             2.9561e-05,             2.9561e-05
